angle_1,angle_2,angle_3,angle_4,posture_type
179.90281897270363,176.9083193685442565,9.00114727580909,2.0521090493996,lordotic-posture
1.9105098261677537,175.99949601042505,9.875991666894299,7.784926957147866,lordotic-posture
0,173.3761184197572,2.9987243188064174,1.0003432214212,lordotic-posture
179.5670492605118,175.25193983118115,7.934364517357832,2.1785689688894685,lordotic-posture
178.14240962967975,177.76520114126114,10.677882674314038,8.373593903566785,lordotic-posture
1.157333068129517,178.35235237992708,8.172764877554506,1.9033888499242686,lordotic-posture
1.032244691565731,177.14708868921363,1.9149510140425727,12.528807709151511,lordotic-posture
4.6185464875689375,175.02586778117146,3.001524327699156,8.849258470701056,lordotic-posture
3.4165881917713445,175.68397248013437,6.709836807756933,7.216579642130546,lordotic-posture
179.79800929991888,175.90938817455101,11.9083777500199,7.4311109387461093,lordotic-posture
3.946863053973501,171.6070748126075,5.865971141726529,6.966692522330827,lordotic-posture
3.624628041445912,174.19327309446842,3.401690693533717,10.189463869680216,lordotic-posture
178.4377750831576,171.15818543980834,10.469174257711416,10.49939845283319,lordotic-posture
2.9108378261677537,176.91149601042503,10.475991666894299,8.914926957147866,lordotic-posture
3.6329507394882063,179.03829067014124,12.317456027060167,6.122503661487363,lordotic-posture
3.1333550918093022,175.42140768001988,10.543092918188822,5.877565333122359,lordotic-posture
3.90049374238189,179.87809427009526,2.0333156694143883,1.2006339815250384,neutral-posture
1.8476102659945959,0.264033981259109,179.0608090542644,0.3536731592464612,neutral-posture
4.436474485657365,1.04399887737131,177.94123429500948,2.210318924353905,neutral-posture
5.806726905531578,179.6790185988064,3.6913859864512752,1.2018330644521196,neutral-posture
2.3278150890411546,179.64265049943597,0.5526752649481561,1.1189159305671887,neutral-posture
4.467159061389273,179.67751308924719,2.7006293373952883,2.4797637918170983,neutral-posture
2.442415310657095,175.86648278252943,3.681516762621042,179.43273359014208,neutral-posture
1.606002989282249,2.5228948798775233,4.803485759069079,1.6785168497271,neutral-posture
2.4470486423236157,0.1380618520968678,2.976699468111743,4.129713061299051,neutral-posture
2.418786730238786,179.36742245988344,2.9050550466644696,2.1610794882263713,neutral-posture
0.9934688562825819,178.65437344342368,2.4332010547372143,179.62305952040288,neutral-posture
1.0145097530031102,179.08975321109975,1.5409876432098712,179.02305786040288,neutral-posture
1.169139327907419,179.73657298484693,179.81752998150094,0.17468171338858504,neutral-posture
1.6523046776513075,0,0.36493633573064554,2.726310993906266,neutral-posture
2.245742565895071,0.7925788023643708,2.196413429104334,1.179830119864234,neutral-posture
2.7830207538566154,0.6547804022677002,1.5693548047489851,1.0498051666305117,neutral-posture
179.54164354199958,1.1070270456807774,2.172246804778,2.453298744393907,neutral-posture
1.1088121277599294,179.87351945597268,179.7592628472782,1.8778774472853594,neutral-posture
1.203447901691836,1.213141069866907,3.918248864067376,1.997692604014417,neutral-posture
178.8798763321109,179.0650984322441,1.3137120577538092,179.23098754321,neutral-posture
1.194428907734806,1.4538954651088813,179.0608090542644,1.0809241866606887,neutral-posture
2.2724497327829347,1.099943818839033,1.2852666069383156,2.279226021426703,neutral-posture
0,179.11859600341785,2.0724392780193,179.00538152635943,neutral-posture
1.9170072866277135,178.12374025499872,1.9692796361334248,178.8952596328496,neutral-posture
2.16925758972851,178.66155707897627,2.462816675916847,2.413407889831428,neutral-posture
2.3859440303888126,179.77487039430625,2.4681179138285407,2.2906100426385296,neutral-posture
1.9580674292340416,178.42476307431696,2.1637702114650045,0.8303154862580109,neutral-posture
1.0987654400754321,178.94609712346504,1.8639902114110045,1.0098765430998753,neutral-posture
1.61758059012683,179.78379053753764,178.90181284925998,1.3510650827196378,neutral-posture
1.2018330644521196,178.50306422360862,2.0127613246067195,178.07481629167685,neutral-posture
1.0218330234556801,179.50456666677789,1.9786546665890099,179.90099629163344,neutral-posture
178.18580809097006,178.55587446906415,1.2137120577538092,179.13030164656095,neutral-posture
2.4195092166563366,0.6488485864927865,2.3233754486244016,2.710843763242736,neutral-posture
0.6986943829834713,179.86644364629407,179.3124836453609,0,neutral-posture
0.0065311437174181,178.34562655657632,1.633201054737214,178.37694047959712,neutral-posture
0.4182099414970967,178.88326463921945,1.041626676009974,0.37694047959713317,neutral-posture
0.9601745666663432,179.8940929496132,0.454718861693143,1.1072923779410067,neutral-posture
2.606002989282249,1.8096543209877611,3.409875233099001,2.3214831502729,neutral-posture
2.635463426902642,179.87571433916165,1.6523046776513075,1.5856374110969198,neutral-posture
178.99746686817312,179.81336945643443,0.9443504035796334,178.19505803392653,neutral-posture
3.628532155436422,178.86557836902298,178.446245917028,1.7864237667512815,neutral-posture
3.467159061389273,177.38210474654807,0.5150043726927247,1.2939351653529159,neutral-posture
178.93908830973578,177.63592041408052,0.8303154862580109,3.343055758575166,neutral-posture
0.0065311437174181,177.34562655657632,2.566798945262786,0.37694047959712,neutral-posture
1.557584689342915,176.013351721747057,2.318483237378958,178.63273359014208,neutral-posture
2.393997010717751,2.477105120122477,4.196514240930921,1.3214831502729,neutral-posture
3.532840938610727,0.32248691075281,177.2993706626047,2.520236208182902,neutral-posture
0.008653211178641,178.98760861150971,179.780973210987341,0.34550987654122,neutral-posture
1.00546776513075,0,0.56493357306564,0,neutral-posture
0.754257434104929,2.2074211976356292,1.803586570895666,1.820169880135766,neutral-posture
